index,beta,alpha,upper,lower,lambda,true_y
1998-03-03,0.65814208984375,0.09999999999999998,86.84685987928805,0.0889078709208138,0.9,21.53715209254712
1998-03-04,0.1083984375,0.10999999999999999,88.88304907326086,0.11489315940641813,0.89,0.1111111111111113
1998-03-05,0.444915771484375,0.020000000000000018,129.2176856503569,0.0030601294769121564,0.98,28.9940828402367
1998-03-06,0.560791015625,0.030000000000000027,124.9848238219835,0.007469387281100115,0.97,2.72339026635742
1998-03-09,0.0146265029907226,0.040000000000000036,95.04016068721431,0.011041418637810444,0.96,126.3255286055682
1998-03-10,0.99554443359375,0.0,inf,0.0,1.05,16.790903546121307
1998-03-11,0.955718994140625,0.0,inf,0.0,1.04,15.84119204970174
1998-03-12,0.341064453125,0.0,inf,0.0,1.03,1.271718494846369
1998-03-13,0.03125,0.0,inf,0.0,1.02,0.0081750373599189
1998-03-16,0.1005859375,0.0,inf,0.0,1.01,0.0582388657980838
1998-03-17,0.26416015625,0.0,inf,0.0,1.0,0.3993722701071451
1998-03-18,0.0813522338867187,0.010000000000000009,112.133435759363,0.0005592421288407499,0.99,59.63843288633334
1998-03-19,0.64501953125,0.020000000000000018,98.42181452361348,0.002332400107123588,0.98,2.567922904457574
1998-03-20,0.2138671875,0.030000000000000027,86.7157672311501,0.0051837905727545215,0.97,0.264489795918358
1998-03-23,0.5205078125,0.040000000000000036,78.22782421204143,0.00908860665271434,0.96,1.5967900560889114
1998-03-24,0.85040283203125,0.050000000000000044,72.26459669289775,0.014133374848573329,0.95,9.150712987413405
1998-03-25,0.63507080078125,0.06000000000000005,69.48900421647272,0.020873103043596148,0.94,14.742824749453282
1998-03-26,0.8529052734375,0.07000000000000006,65.52097178682003,0.028383323956408007,0.9299999999999999,9.323465998484872
1998-03-27,0.77587890625,0.08000000000000007,61.533378625144145,0.03669974547577613,0.9199999999999999,3.753216288828856
1998-03-30,0.24609375,0.09000000000000008,57.84859098171277,0.0458443729564237,0.9099999999999999,0.3444751651371731
1998-03-31,0.05859375,0.10000000000000009,54.57806499879028,0.05587694656762322,0.8999999999999999,0.0197593329059521
1998-04-01,0.130035400390625,0.01000000000000012,110.08425754410582,0.0005488840939519696,0.9899999999999999,47.57581694870533
1998-04-02,0.274871826171875,0.02000000000000013,94.58949945238918,0.0022409651852141107,0.9799999999999999,31.468642786547797
1998-04-03,0.8253173828125,0.030000000000000138,85.97831527021006,0.005142374604709604,0.9699999999999999,4.284177337205644
1998-04-06,0.0840988159179687,0.04000000000000015,77.4235908311709,0.008998619895046764,0.9599999999999999,59.1414656933913
1998-04-07,0.2958984375,0.050000000000000155,74.13587257610375,0.014500793663811278,0.9499999999999998,0.5144351961950024
1998-04-08,0.1379776000976562,0.060000000000000164,68.69446564516196,0.020653005426799806,0.9399999999999998,48.2521116475117
1998-04-09,0.9376220703125,0.07000000000000017,82.72612153678904,0.03585488069111148,0.9299999999999998,7.300806808002297
1998-04-13,0.39501953125,0.08000000000000018,76.06544611947359,0.045395240695055065,0.9199999999999998,1.128872652349642
1998-04-14,0.575592041015625,0.09000000000000019,68.76901189683296,0.05451329655688796,0.9099999999999998,19.341104076047447
1998-04-15,0.714599609375,0.1000000000000002,65.10259332366418,0.06666556686971106,0.8999999999999998,3.649475441891527
1998-04-16,0.126953125,0.11000000000000021,60.890983935038435,0.07873156640659533,0.8899999999999998,0.1053614317932833
1998-04-17,0.1796875,0.12000000000000022,56.69805876445408,0.09083278726985815,0.8799999999999998,0.2033124364962443
1998-04-20,0.05078125,0.13000000000000023,53.141495829396064,0.1038378819413783,0.8699999999999998,0.0158301227733666
1998-04-21,0.821044921875,0.04000000000000026,83.18963158949694,0.009666645319872186,0.9599999999999997,4.479157918311319
1998-04-22,0.1737289428710937,0.050000000000000266,76.73282815952206,0.015010570507697862,0.9499999999999997,44.78830733656997
1998-04-23,0.298797607421875,0.060000000000000275,74.58200053940135,0.02240940809245554,0.9399999999999997,32.92385255648033
1998-04-24,0.642333984375,0.07000000000000028,72.13998502550682,0.03125574652271939,0.9299999999999997,2.7826574918620586
1998-04-27,0.0083861351013183,0.0800000000000003,66.86881859816103,0.039889972139057955,0.9199999999999997,129.93637413084934
1998-04-28,0.581939697265625,0.0,inf,0.0,1.0099999999999998,22.11672642536171
1998-04-29,0.09765625,2.220446049250313e-16,1326.1828066923592,3.808008503394529e-31,0.9999999999999998,0.0736964379161703
1998-04-30,0.53692626953125,0.010000000000000231,152.71108496270705,0.0007616502387673488,0.9899999999999998,23.74853017957566
1998-05-01,0.8323974609375,0.02000000000000024,127.95652078557092,0.0030309158948855835,0.9799999999999998,5.789844509638831
1998-05-04,0.37939453125,0.03000000000000025,110.20351125881169,0.006586875555110216,0.9699999999999998,1.0730405488043826
1998-05-05,0.0078125,0.04000000000000026,88.8453258523552,0.010321575350385971,0.9599999999999997,0.0
1998-05-06,0.85894775390625,0.0,inf,0.0,1.0499999999999998,10.183870847270049
