index,beta,alpha,upper,lower,lambda,true_y
2010-06-03,0.46875,0.09999999999999998,0.05907170290221113,-0.05102231974099833,0.9,-0.0104881961830542
2010-06-04,0.5625,0.10999999999999999,0.08910220554623519,-0.03349682570819418,0.89,-0.0147061473896954
2010-06-07,0.0234375,0.12,0.0691431799957296,-0.0431003371229596,0.88,-0.0597587416548511
2010-06-08,0.375,0.030000000000000027,0.07475182548067374,-0.08250208483743415,0.97,-0.0180915836661612
2010-06-09,0.875,0.040000000000000036,0.07758496364545911,-0.0814982899671591,0.96,-0.0098346791780914
2010-06-10,0.78125,0.050000000000000044,0.06589303021382113,-0.07847280309525954,0.95,0.0089446034628982
2010-06-11,0.140625,0.06000000000000005,0.05526034713894619,-0.08399966421774378,0.94,0.0478144094730887
2010-06-14,0.78125,0.07000000000000006,0.08718919450657546,-0.05043419710884427,0.9299999999999999,-0.0249260863627762
2010-06-15,0.75,0.08000000000000007,0.06648668844475339,-0.0693122082299012,0.9199999999999999,0.0300065375951952
2010-06-16,0.4375,0.09000000000000008,0.035231836982911345,-0.08864104649968915,0.9099999999999999,0.0283116328258913
2010-06-17,0.328125,0.10000000000000009,0.07369460520492124,-0.04486750633720424,0.8999999999999999,0.0089906612961925
2010-06-18,0.84375,0.1100000000000001,0.049758011432335415,-0.07253643539964802,0.8899999999999999,0.0217312374621092
2010-06-21,0.59375,0.1200000000000001,0.06255199749677265,-0.04673385715377586,0.8799999999999999,-0.0323652845020316
2010-06-22,0.15625,0.13000000000000012,0.06183586795756146,-0.04212622187643726,0.8699999999999999,-0.0411304302395563
2010-06-23,0.6875,0.14000000000000012,0.05051395776145444,-0.05833562942262224,0.8599999999999999,-0.0042936948746995
2010-06-24,0.359375,0.15000000000000013,0.05906477237055375,-0.05463056213026315,0.8499999999999999,-0.0377072290999312
2010-06-25,0.90625,0.16000000000000014,0.06564163118193066,-0.03289246111909666,0.8399999999999999,-0.0026845653706688
2010-06-28,0.21875,0.17000000000000015,0.05862179537492418,-0.03892569101409178,0.8299999999999998,-0.0272496424473755
2010-06-29,0.21875,0.18000000000000016,0.04883538009970165,-0.04420635399422525,0.8199999999999998,-0.0337110573423116
2010-06-30,0.4375,0.19000000000000017,0.06133860989127424,-0.03386772291109244,0.8099999999999998,-0.0250736375521159
2010-07-01,0.9375,0.20000000000000018,0.03911266631494623,-0.05127890861567463,0.7999999999999998,0.0174254167138591
2010-07-02,0.6875,0.2100000000000002,0.04843706164094593,-0.046041517705601935,0.7899999999999998,-0.0203594041486465
2010-07-06,0.90625,0.2200000000000002,0.04611483475783873,-0.04950103861191073,0.7799999999999998,-0.0029426210541976
2010-07-07,0.1875,0.2300000000000002,0.04053166557645956,-0.04602874170125116,0.7699999999999998,0.0498187303454838
